"ind_date_anchor","ind_obs_note","ind_place","ind_num_Death: Overdose Death","ind_num_Death: Illicit Opioid Overdose","ind_num_CSRS: Patients Receiving Buprenorphine","ind_num_CSRS: Patients Receiving Opioids","ind_num_DMH: Treatment Services","ind_num_DSS: Foster Care due to Parental SU","ind_num_ED Visits: Overdose ED Visit","ind_denom_Death: Overdose Death","ind_denom_Death: Illicit Opioid Overdose","ind_denom_CSRS: Patients Receiving Buprenorphine","ind_denom_CSRS: Patients Receiving Opioids","ind_denom_DMH: Treatment Services","ind_denom_DSS: Foster Care due to Parental SU","ind_denom_ED Visits: Overdose ED Visit","ind_rate_Death: Overdose Death","ind_rate_Death: Illicit Opioid Overdose","ind_rate_CSRS: Patients Receiving Buprenorphine","ind_rate_CSRS: Patients Receiving Opioids","ind_rate_DMH: Treatment Services","ind_rate_DSS: Foster Care due to Parental SU","ind_rate_ED Visits: Overdose ED Visit"
"2012",NA,"Jackson",4,1,NA,NA,NA,NA,NA,40636,4,NA,NA,NA,NA,NA,9.8,25,NA,NA,NA,NA,NA
"2012",NA,"Johnston",19,1,NA,NA,NA,NA,NA,174383,19,NA,NA,NA,NA,NA,10.9,5.263157895,NA,NA,NA,NA,NA
"2012",NA,"Jones",1,0,NA,NA,NA,NA,NA,10071,1,NA,NA,NA,NA,NA,9.9,0,NA,NA,NA,NA,NA
"2012",NA,"Lee",9,0,NA,NA,NA,NA,NA,59240,9,NA,NA,NA,NA,NA,15.2,0,NA,NA,NA,NA,NA
"2012",NA,"Lenoir",3,0,NA,NA,NA,NA,NA,59114,3,NA,NA,NA,NA,NA,5.1,0,NA,NA,NA,NA,NA
"2012",NA,"Lincoln",17,2,NA,NA,NA,NA,NA,78729,17,NA,NA,NA,NA,NA,21.6,11.764705882,NA,NA,NA,NA,NA
"2012",NA,"Macon",3,0,NA,NA,NA,NA,NA,33806,3,NA,NA,NA,NA,NA,8.9,0,NA,NA,NA,NA,NA
"2012",NA,"Madison",2,1,NA,NA,NA,NA,NA,20882,2,NA,NA,NA,NA,NA,9.6,50,NA,NA,NA,NA,NA
"2012",NA,"Martin",4,0,NA,NA,NA,NA,NA,23845,4,NA,NA,NA,NA,NA,16.8,0,NA,NA,NA,NA,NA
"2012",NA,"McDowell",7,1,NA,NA,NA,NA,NA,44999,7,NA,NA,NA,NA,NA,15.6,14.285714286,NA,NA,NA,NA,NA
"2012",NA,"Mecklenburg",86,9,NA,NA,NA,NA,NA,967063,86,NA,NA,NA,NA,NA,8.9,10.465116279,NA,NA,NA,NA,NA
"2012",NA,"Mitchell",5,1,NA,NA,NA,NA,NA,15330,5,NA,NA,NA,NA,NA,32.6,20,NA,NA,NA,NA,NA
"2012",NA,"Montgomery",5,0,NA,NA,NA,NA,NA,27522,5,NA,NA,NA,NA,NA,18.2,0,NA,NA,NA,NA,NA
"2012",NA,"Moore",12,1,NA,NA,NA,NA,NA,90191,12,NA,NA,NA,NA,NA,13.3,8.333333333,NA,NA,NA,NA,NA
"2012",NA,"Nash",16,1,NA,NA,NA,NA,NA,95187,16,NA,NA,NA,NA,NA,16.8,6.25,NA,NA,NA,NA,NA
"2012",NA,"NC",1278,140,NA,NA,NA,NA,NA,9749476,1278,NA,NA,NA,NA,NA,13.1,10.954616588,NA,NA,NA,NA,NA
"2012",NA,"New Hanover",42,6,NA,NA,NA,NA,NA,209045,42,NA,NA,NA,NA,NA,20.1,14.285714286,NA,NA,NA,NA,NA
"2012",NA,"Northampton",0,0,NA,NA,NA,NA,NA,21285,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"2012",NA,"Onslow",23,5,NA,NA,NA,NA,NA,190678,23,NA,NA,NA,NA,NA,12.1,21.739130435,NA,NA,NA,NA,NA
"2012",NA,"Orange",14,1,NA,NA,NA,NA,NA,137817,14,NA,NA,NA,NA,NA,10.2,7.142857143,NA,NA,NA,NA,NA
"2012",NA,"Pamlico",1,0,NA,NA,NA,NA,NA,13019,1,NA,NA,NA,NA,NA,7.7,0,NA,NA,NA,NA,NA
"2012",NA,"Pasquotank",3,0,NA,NA,NA,NA,NA,40378,3,NA,NA,NA,NA,NA,7.4,0,NA,NA,NA,NA,NA
"2012",NA,"Pender",6,0,NA,NA,NA,NA,NA,53714,6,NA,NA,NA,NA,NA,11.2,0,NA,NA,NA,NA,NA
"2012",NA,"Perquimans",1,0,NA,NA,NA,NA,NA,13587,1,NA,NA,NA,NA,NA,7.4,0,NA,NA,NA,NA,NA
"2012",NA,"Person",4,1,NA,NA,NA,NA,NA,39175,4,NA,NA,NA,NA,NA,10.2,25,NA,NA,NA,NA,NA
"2012",NA,"Pitt",17,1,NA,NA,NA,NA,NA,172980,17,NA,NA,NA,NA,NA,9.8,5.882352941,NA,NA,NA,NA,NA
"2012",NA,"Polk",7,2,NA,NA,NA,NA,NA,20249,7,NA,NA,NA,NA,NA,34.6,28.571428571,NA,NA,NA,NA,NA
"2012",NA,"Randolph",23,0,NA,NA,NA,NA,NA,142270,23,NA,NA,NA,NA,NA,16.2,0,NA,NA,NA,NA,NA
"2012",NA,"Richmond",11,1,NA,NA,NA,NA,NA,46359,11,NA,NA,NA,NA,NA,23.7,9.090909091,NA,NA,NA,NA,NA
"2012",NA,"Robeson",24,3,NA,NA,NA,NA,NA,135462,24,NA,NA,NA,NA,NA,17.7,12.5,NA,NA,NA,NA,NA
"2012",NA,"Rockingham",18,3,NA,NA,NA,NA,NA,92691,18,NA,NA,NA,NA,NA,19.4,16.666666667,NA,NA,NA,NA,NA
"2012",NA,"Rowan",30,1,NA,NA,NA,NA,NA,137511,30,NA,NA,NA,NA,NA,21.8,3.333333333,NA,NA,NA,NA,NA
"2012",NA,"Rutherford",10,3,NA,NA,NA,NA,NA,67215,10,NA,NA,NA,NA,NA,14.9,30,NA,NA,NA,NA,NA
"2012",NA,"Sampson",5,2,NA,NA,NA,NA,NA,63708,5,NA,NA,NA,NA,NA,7.8,40,NA,NA,NA,NA,NA
"2012",NA,"Scotland",8,1,NA,NA,NA,NA,NA,36093,8,NA,NA,NA,NA,NA,22.2,12.5,NA,NA,NA,NA,NA
"2012",NA,"Stanly",12,2,NA,NA,NA,NA,NA,60462,12,NA,NA,NA,NA,NA,19.8,16.666666667,NA,NA,NA,NA,NA
"2012",NA,"Stokes",6,1,NA,NA,NA,NA,NA,46731,6,NA,NA,NA,NA,NA,12.8,16.666666667,NA,NA,NA,NA,NA
"2012",NA,"Surry",15,1,NA,NA,NA,NA,NA,73295,15,NA,NA,NA,NA,NA,20.5,6.666666667,NA,NA,NA,NA,NA
"2012",NA,"Swain",4,0,NA,NA,NA,NA,NA,14053,4,NA,NA,NA,NA,NA,28.5,0,NA,NA,NA,NA,NA
"2012",NA,"Transylvania",10,2,NA,NA,NA,NA,NA,32835,10,NA,NA,NA,NA,NA,30.5,20,NA,NA,NA,NA,NA
"2012",NA,"Tyrrell",1,0,NA,NA,NA,NA,NA,4122,1,NA,NA,NA,NA,NA,24.3,0,NA,NA,NA,NA,NA
"2012",NA,"Union",10,1,NA,NA,NA,NA,NA,208069,10,NA,NA,NA,NA,NA,4.8,10,NA,NA,NA,NA,NA
"2012",NA,"Vance",11,1,NA,NA,NA,NA,NA,45093,11,NA,NA,NA,NA,NA,24.4,9.090909091,NA,NA,NA,NA,NA
"2012",NA,"Wake",54,2,NA,NA,NA,NA,NA,952060,54,NA,NA,NA,NA,NA,5.7,3.703703704,NA,NA,NA,NA,NA
"2012",NA,"Warren",0,0,NA,NA,NA,NA,NA,20764,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"2012",NA,"Washington",0,0,NA,NA,NA,NA,NA,12662,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"2012",NA,"Watauga",8,0,NA,NA,NA,NA,NA,52062,8,NA,NA,NA,NA,NA,15.4,0,NA,NA,NA,NA,NA
"2012",NA,"Wayne",10,1,NA,NA,NA,NA,NA,124559,10,NA,NA,NA,NA,NA,8,10,NA,NA,NA,NA,NA
"2012",NA,"Wilkes",17,5,NA,NA,NA,NA,NA,68906,17,NA,NA,NA,NA,NA,24.7,29.411764706,NA,NA,NA,NA,NA
"2012",NA,"Wilson",7,0,NA,NA,NA,NA,NA,81396,7,NA,NA,NA,NA,NA,8.6,0,NA,NA,NA,NA,NA
"2012",NA,"Yadkin",9,0,NA,NA,NA,NA,NA,38144,9,NA,NA,NA,NA,NA,23.6,0,NA,NA,NA,NA,NA
"2012",NA,"Yancey",6,0,NA,NA,NA,NA,NA,17624,6,NA,NA,NA,NA,NA,34,0,NA,NA,NA,NA,NA
"2013",NA,"Alamance",17,1,390,30545,NA,NA,NA,154162,17,154162,154162,NA,NA,NA,11,5.882352941,0.252980631,19.813572735,NA,NA,NA
"2013",NA,"Alexander",7,0,134,8877,NA,NA,NA,37012,7,37012,37012,NA,NA,NA,18.9,0,0.362044742,23.984113261,NA,NA,NA
"2013",NA,"Alleghany",1,0,42,2386,NA,NA,NA,10903,1,10903,10903,NA,NA,NA,9.2,0,0.385215078,21.883885169,NA,NA,NA
"2013",NA,"Anson",0,0,34,6125,NA,NA,NA,25957,0,25957,25957,NA,NA,NA,0,0,0.130985861,23.596717648,NA,NA,NA
"2013",NA,"Ashe",7,1,108,5744,NA,NA,NA,26840,7,26840,26840,NA,NA,NA,26.1,14.285714286,0.402384501,21.400894188,NA,NA,NA
"2013",NA,"Avery",3,1,92,4452,NA,NA,NA,17654,3,17654,17654,NA,NA,NA,17,33.333333333,0.521128356,25.218080888,NA,NA,NA
"2013",NA,"Beaufort",9,0,287,11579,NA,NA,NA,47382,9,47382,47382,NA,NA,NA,19,0,0.605715251,24.437550125,NA,NA,NA
"2013",NA,"Bertie",2,1,67,4896,NA,NA,NA,20326,2,20326,20326,NA,NA,NA,9.8,50,0.329627079,24.087375775,NA,NA,NA
"2013",NA,"Bladen",6,0,104,8331,NA,NA,NA,34618,6,34618,34618,NA,NA,NA,17.3,0,0.300421746,24.06551505,NA,NA,NA
"2013",NA,"Brunswick",32,4,519,29567,NA,NA,NA,114922,32,114922,114922,NA,NA,NA,27.8,12.5,0.451610658,25.727885,NA,NA,NA
"2013",NA,"Buncombe",26,1,523,48628,NA,NA,NA,246807,26,246807,246807,NA,NA,NA,10.5,3.846153846,0.211906469,19.702844733,NA,NA,NA
"2013",NA,"Burke",31,3,260,20694,NA,NA,NA,89354,31,89354,89354,NA,NA,NA,34.7,9.677419355,0.29097746,23.159567563,NA,NA,NA
"2013",NA,"Cabarrus",36,1,575,40740,NA,NA,NA,187240,36,187240,187240,NA,NA,NA,19.2,2.777777778,0.307092502,21.758171331,NA,NA,NA
"2013",NA,"Caldwell",9,0,198,21064,NA,NA,NA,82048,9,82048,82048,NA,NA,NA,11,0,0.241322153,25.672776911,NA,NA,NA
"2013",NA,"Camden",1,0,31,1846,NA,NA,NA,10116,1,10116,10116,NA,NA,NA,9.9,0,0.306445235,18.248319494,NA,NA,NA
"2013",NA,"Carteret",14,0,250,15626,NA,NA,NA,68388,14,68388,68388,NA,NA,NA,20.5,0,0.36556121,22.849037843,NA,NA,NA
"2013",NA,"Caswell",0,0,38,2840,NA,NA,NA,23093,0,23093,23093,NA,NA,NA,0,0,0.164552029,12.298098991,NA,NA,NA
"2013",NA,"Catawba",20,2,476,38296,NA,NA,NA,154965,20,154965,154965,NA,NA,NA,12.9,10,0.307166134,24.712677056,NA,NA,NA
"2013",NA,"Chatham",6,0,131,9007,NA,NA,NA,65243,6,65243,65243,NA,NA,NA,9.2,0,0.200787824,13.805312447,NA,NA,NA
"2013",NA,"Cherokee",5,0,123,6298,NA,NA,NA,27125,5,27125,27125,NA,NA,NA,18.4,0,0.453456221,23.21843318,NA,NA,NA
"2013",NA,"Chowan",7,1,34,3434,NA,NA,NA,14668,7,14668,14668,NA,NA,NA,47.7,14.285714286,0.231797109,23.411508045,NA,NA,NA
"2013",NA,"Clay",4,1,36,2510,NA,NA,NA,10597,4,10597,10597,NA,NA,NA,37.7,25,0.339718788,23.685948853,NA,NA,NA
"2013",NA,"Cleveland",15,3,322,27456,NA,NA,NA,96873,15,96873,96873,NA,NA,NA,15.5,20,0.332393959,28.34226255,NA,NA,NA
"2013",NA,"Columbus",8,0,249,16245,NA,NA,NA,57080,8,57080,57080,NA,NA,NA,14,0,0.436229853,28.460056062,NA,NA,NA
"2013",NA,"Craven",17,2,411,24745,NA,NA,NA,104285,17,104285,104285,NA,NA,NA,16.3,11.764705882,0.394112288,23.728244714,NA,NA,NA
"2013",NA,"Cumberland",41,3,610,62605,NA,NA,NA,332997,41,332997,332997,NA,NA,NA,12.3,7.317073171,0.183184833,18.800469674,NA,NA,NA
"2013",NA,"Currituck",0,0,70,3939,NA,NA,NA,24253,0,24253,24253,NA,NA,NA,0,0,0.288624088,16.241289737,NA,NA,NA
"2013",NA,"Dare",5,0,252,8298,NA,NA,NA,34810,5,34810,34810,NA,NA,NA,14.4,0,0.723929905,23.837977593,NA,NA,NA
"2013",NA,"Davidson",33,2,482,32680,NA,NA,NA,163295,33,163295,163295,NA,NA,NA,20.2,6.060606061,0.295171316,20.012860161,NA,NA,NA
"2013",NA,"Davie",7,0,122,9204,NA,NA,NA,41435,7,41435,41435,NA,NA,NA,16.9,0,0.29443707,22.213104863,NA,NA,NA
"2013",NA,"Duplin",5,1,137,11152,NA,NA,NA,59328,5,59328,59328,NA,NA,NA,8.4,20,0.230919633,18.797195254,NA,NA,NA
"2013",NA,"Durham",24,5,866,45185,NA,NA,NA,288723,24,288723,288723,NA,NA,NA,8.3,20.833333333,0.299941466,15.64994822,NA,NA,NA
"2013",NA,"Edgecombe",11,2,88,11800,NA,NA,NA,55422,11,55422,55422,NA,NA,NA,19.8,18.181818182,0.158781711,21.291184006,NA,NA,NA
"2013",NA,"Forsyth",44,6,800,72933,NA,NA,NA,360594,44,360594,360594,NA,NA,NA,12.2,13.636363636,0.22185616,20.225794106,NA,NA,NA
"2013",NA,"Franklin",9,0,201,12128,NA,NA,NA,62074,9,62074,62074,NA,NA,NA,14.5,0,0.323807069,19.537970809,NA,NA,NA
"2013",NA,"Gaston",48,5,875,54437,NA,NA,NA,209212,48,209212,209212,NA,NA,NA,22.9,10.416666667,0.418236048,26.020017972,NA,NA,NA
"2013",NA,"Gates",0,0,17,1514,NA,NA,NA,11703,0,11703,11703,NA,NA,NA,0,0,0.145261899,12.936853798,NA,NA,NA
"2013",NA,"Graham",3,0,41,1952,NA,NA,NA,8719,3,8719,8719,NA,NA,NA,34.4,0,0.470237413,22.387888519,NA,NA,NA
"2013",NA,"Granville",6,0,229,10231,NA,NA,NA,57762,6,57762,57762,NA,NA,NA,10.4,0,0.396454416,17.71233683,NA,NA,NA
"2013",NA,"Greene",1,0,44,3186,NA,NA,NA,21011,1,21011,21011,NA,NA,NA,4.8,0,0.209414116,15.163485793,NA,NA,NA
"2013",NA,"Guilford",39,1,819,102030,NA,NA,NA,506400,39,506400,506400,NA,NA,NA,7.7,2.564102564,0.161729858,20.148104265,NA,NA,NA
"2013",NA,"Halifax",7,0,113,12890,NA,NA,NA,53187,7,53187,53187,NA,NA,NA,13.2,0,0.212457931,24.235245455,NA,NA,NA
"2013",NA,"Harnett",13,1,375,23315,NA,NA,NA,125028,13,125028,125028,NA,NA,NA,10.4,7.692307692,0.299932815,18.647822888,NA,NA,NA
"2013",NA,"Haywood",16,1,331,14625,NA,NA,NA,58962,16,58962,58962,NA,NA,NA,27.1,6.25,0.561378515,24.804111122,NA,NA,NA
"2013",NA,"Henderson",24,6,268,23890,NA,NA,NA,108879,24,108879,108879,NA,NA,NA,22,25,0.246144803,21.941788591,NA,NA,NA
"2013",NA,"Hertford",1,0,48,4123,NA,NA,NA,24575,1,24575,24575,NA,NA,NA,4.1,0,0.195320448,16.777212614,NA,NA,NA
"2013",NA,"Hoke",5,2,73,7331,NA,NA,NA,51155,5,51155,51155,NA,NA,NA,9.8,40,0.142703548,14.330954941,NA,NA,NA
"2013",NA,"Hyde",0,0,12,926,NA,NA,NA,5654,0,5654,5654,NA,NA,NA,0,0,0.212239123,16.377785638,NA,NA,NA
"2013",NA,"Iredell",24,0,532,36964,NA,NA,NA,164582,24,164582,164582,NA,NA,NA,14.6,0,0.323243125,22.459321189,NA,NA,NA
"2013",NA,"Jackson",6,3,142,7210,NA,NA,NA,41001,6,41001,41001,NA,NA,NA,14.6,50,0.346333016,17.584936953,NA,NA,NA
"2013",NA,"Johnston",19,2,385,32234,NA,NA,NA,177227,19,177227,177227,NA,NA,NA,10.7,10.526315789,0.217235523,18.187973616,NA,NA,NA
"2013",NA,"Jones",0,0,43,2868,NA,NA,NA,10007,0,10007,10007,NA,NA,NA,0,0,0.429699211,28.659938043,NA,NA,NA
"2013",NA,"Lee",8,2,297,15331,NA,NA,NA,59762,8,59762,59762,NA,NA,NA,13.4,25,0.49697132,25.653425254,NA,NA,NA
"2013",NA,"Lenoir",4,1,212,13905,NA,NA,NA,58732,4,58732,58732,NA,NA,NA,6.8,25,0.360961656,23.675338827,NA,NA,NA
"2013",NA,"Lincoln",17,2,242,20316,NA,NA,NA,79111,17,79111,79111,NA,NA,NA,21.5,11.764705882,0.305899306,25.680373147,NA,NA,NA
"2013",NA,"Macon",3,0,75,7796,NA,NA,NA,33738,3,33738,33738,NA,NA,NA,8.9,0,0.222301263,23.10747525,NA,NA,NA
"2013",NA,"Madison",1,0,33,4538,NA,NA,NA,21147,1,21147,21147,NA,NA,NA,4.7,0,0.156050504,21.459308649,NA,NA,NA
"2013",NA,"Martin",3,0,93,6311,NA,NA,NA,23637,3,23637,23637,NA,NA,NA,12.7,0,0.393450946,26.699665778,NA,NA,NA
"2013",NA,"McDowell",4,0,97,11440,NA,NA,NA,45021,4,45021,45021,NA,NA,NA,8.9,0,0.21545501,25.410364052,NA,NA,NA
"2013",NA,"Mecklenburg",65,5,1298,169202,NA,NA,NA,990677,65,990677,990677,NA,NA,NA,6.6,7.692307692,0.131021514,17.07943154,NA,NA,NA
"2013",NA,"Mitchell",2,0,116,3647,NA,NA,NA,15282,2,15282,15282,NA,NA,NA,13.1,0,0.75906295,23.864677398,NA,NA,NA
"2013",NA,"Montgomery",3,1,61,5897,NA,NA,NA,27446,3,27446,27446,NA,NA,NA,10.9,33.333333333,0.222254609,21.485826714,NA,NA,NA
"2013",NA,"Moore",9,1,319,18900,NA,NA,NA,91366,9,91366,91366,NA,NA,NA,9.9,11.111111111,0.349145196,20.686032003,NA,NA,NA
"2013",NA,"Nash",13,4,191,20848,NA,NA,NA,94421,13,94421,94421,NA,NA,NA,13.8,30.769230769,0.202285509,22.079833935,NA,NA,NA
"2013",NA,"NC",1229,111,24690,1957369,NA,NA,NA,9843336,1229,9843336,9843336,NA,NA,NA,12.5,9.031733116,0.250829597,19.885219808,NA,NA,NA
"2013",NA,"New Hanover",39,6,1108,46430,NA,NA,NA,212921,39,212921,212921,NA,NA,NA,18.3,15.384615385,0.520380799,21.806209815,NA,NA,NA
"2013",NA,"Northampton",1,0,22,3813,NA,NA,NA,20856,1,20856,20856,NA,NA,NA,4.8,0,0.105485232,18.282508631,NA,NA,NA
"2013",NA,"Onslow",20,2,575,31150,NA,NA,NA,192354,20,192354,192354,NA,NA,NA,10.4,10,0.298928018,16.194100461,NA,NA,NA
"2013",NA,"Orange",10,3,348,19294,NA,NA,NA,139397,10,139397,139397,NA,NA,NA,7.2,30,0.249646693,13.841043925,NA,NA,NA
"2013",NA,"Pamlico",2,0,33,2930,NA,NA,NA,12880,2,12880,12880,NA,NA,NA,15.5,0,0.25621118,22.748447205,NA,NA,NA
"2013",NA,"Pasquotank",4,0,74,9240,NA,NA,NA,39548,4,39548,39548,NA,NA,NA,10.1,0,0.187114393,23.364013351,NA,NA,NA
"2013",NA,"Pender",7,0,212,12256,NA,NA,NA,54779,7,54779,54779,NA,NA,NA,12.8,0,0.38700962,22.373537304,NA,NA,NA
"2013",NA,"Perquimans",1,0,34,2640,NA,NA,NA,13634,1,13634,13634,NA,NA,NA,7.3,0,0.249376559,19.363356315,NA,NA,NA
"2013",NA,"Person",5,0,291,9218,NA,NA,NA,39239,5,39239,39239,NA,NA,NA,12.7,0,0.741609113,23.491934045,NA,NA,NA
"2013",NA,"Pitt",17,1,639,33329,NA,NA,NA,174380,17,174380,174380,NA,NA,NA,9.7,5.882352941,0.366441106,19.112856979,NA,NA,NA
"2013",NA,"Polk",0,0,63,3737,NA,NA,NA,20388,0,20388,20388,NA,NA,NA,0,0,0.309005297,18.329409457,NA,NA,NA
"2013",NA,"Randolph",24,1,457,28302,NA,NA,NA,142308,24,142308,142308,NA,NA,NA,16.9,4.166666667,0.321134441,19.887848891,NA,NA,NA
"2013",NA,"Richmond",11,0,155,13063,NA,NA,NA,46133,11,46133,46133,NA,NA,NA,23.8,0,0.335985087,28.31595604,NA,NA,NA
"2013",NA,"Robeson",18,2,219,37986,NA,NA,NA,135136,18,135136,135136,NA,NA,NA,13.3,11.111111111,0.162058963,28.109460099,NA,NA,NA
"2013",NA,"Rockingham",12,2,317,23060,NA,NA,NA,91896,12,91896,91896,NA,NA,NA,13.1,16.666666667,0.344955167,25.093584052,NA,NA,NA
"2013",NA,"Rowan",29,2,496,29468,NA,NA,NA,137690,29,137690,137690,NA,NA,NA,21.1,6.896551724,0.360229501,21.40169947,NA,NA,NA
"2013",NA,"Rutherford",13,1,129,15478,NA,NA,NA,66847,13,66847,66847,NA,NA,NA,19.4,7.692307692,0.192977995,23.154367436,NA,NA,NA
"2013",NA,"Sampson",5,0,128,14294,NA,NA,NA,63898,5,63898,63898,NA,NA,NA,7.8,0,0.200319259,22.370027231,NA,NA,NA
"2013",NA,"Scotland",4,0,45,10096,NA,NA,NA,35911,4,35911,35911,NA,NA,NA,11.1,0,0.125309794,28.113948372,NA,NA,NA
"2013",NA,"Stanly",12,0,149,14712,NA,NA,NA,60633,12,60633,60633,NA,NA,NA,19.8,0,0.245740768,24.264014645,NA,NA,NA
"2013",NA,"Stokes",9,2,140,10927,NA,NA,NA,46514,9,46514,46514,NA,NA,NA,19.3,22.222222222,0.30098465,23.491851916,NA,NA,NA
"2013",NA,"Surry",12,0,262,18028,NA,NA,NA,72643,12,72643,72643,NA,NA,NA,16.5,0,0.360667924,24.817256997,NA,NA,NA
"2013",NA,"Swain",1,0,156,4866,NA,NA,NA,13977,1,13977,13977,NA,NA,NA,7.2,0,1.116119339,34.814337841,NA,NA,NA
"2013",NA,"Transylvania",9,0,124,7272,NA,NA,NA,32827,9,32827,32827,NA,NA,NA,27.4,0,0.377737838,22.152496421,NA,NA,NA
"2013",NA,"Tyrrell",0,0,9,852,NA,NA,NA,4104,0,4104,4104,NA,NA,NA,0,0,0.219298246,20.760233918,NA,NA,NA
"2013",NA,"Union",21,1,433,38655,NA,NA,NA,212200,21,212200,212200,NA,NA,NA,9.9,4.761904762,0.20405278,18.216305372,NA,NA,NA
"2013",NA,"Vance",7,0,237,11306,NA,NA,NA,44491,7,44491,44491,NA,NA,NA,15.7,0,0.532692005,25.411881055,NA,NA,NA
"2013",NA,"Wake",71,5,1996,165645,NA,NA,NA,974198,71,974198,974198,NA,NA,NA,7.3,7.042253521,0.204886481,17.003217005,NA,NA,NA
"2013",NA,"Warren",2,1,42,3312,NA,NA,NA,20600,2,20600,20600,NA,NA,NA,9.7,50,0.203883495,16.077669903,NA,NA,NA
"2013",NA,"Washington",0,0,29,3322,NA,NA,NA,12669,0,12669,12669,NA,NA,NA,0,0,0.228905202,26.221485516,NA,NA,NA
"2013",NA,"Watauga",6,0,90,6821,NA,NA,NA,52295,6,52295,52295,NA,NA,NA,11.5,0,0.172100583,13.04331198,NA,NA,NA
"2013",NA,"Wayne",14,1,276,25948,NA,NA,NA,124587,14,124587,124587,NA,NA,NA,11.2,7.142857143,0.221531942,20.827213112,NA,NA,NA
"2013",NA,"Wilkes",20,2,286,15864,NA,NA,NA,68609,20,68609,68609,NA,NA,NA,29.2,10,0.416854932,23.12233089,NA,NA,NA
"2013",NA,"Wilson",5,0,149,17250,NA,NA,NA,81189,5,81189,81189,NA,NA,NA,6.2,0,0.183522398,21.246720615,NA,NA,NA
"2013",NA,"Yadkin",8,1,156,9340,NA,NA,NA,38063,8,38063,38063,NA,NA,NA,21,12.5,0.409846833,24.538265507,NA,NA,NA
"2013",NA,"Yancey",4,0,73,3716,NA,NA,NA,17549,4,17549,17549,NA,NA,NA,22.8,0,0.415978118,21.174995726,NA,NA,NA
"2014",NA,"Alamance",21,6,456,33199,441,NA,NA,155384,21,155384,155384,155384,NA,NA,13.5,28.571428571,0.293466509,21.365777686,283.8130052,NA,NA
"2014",NA,"Alexander",7,0,146,9276,158,NA,NA,36987,7,36987,36987,36987,NA,NA,18.9,0,0.394733285,25.07908184,427.177116284,NA,NA
"2014",NA,"Alleghany",2,0,34,2705,44,NA,NA,10891,2,10891,10891,10891,NA,NA,18.4,0,0.312184372,24.837021394,404.003305482,NA,NA
"2014",NA,"Anson",2,1,36,6274,35,NA,NA,25965,2,25965,25965,25965,NA,NA,7.7,50,0.13864818,24.163296746,134.796841903,NA,NA
"2014",NA,"Ashe",6,2,106,6484,110,NA,NA,26764,6,26764,26764,26764,NA,NA,22.4,33.333333333,0.396054401,24.226573009,410.999850546,NA,NA
"2014",NA,"Avery",1,1,96,4614,124,NA,NA,17650,1,17650,17650,17650,NA,NA,5.7,100,0.543909348,26.141643059,702.549575071,NA,NA
"2014",NA,"Beaufort",7,0,322,12781,259,NA,NA,47339,7,47339,47339,47339,NA,NA,14.8,0,0.680200258,26.998880416,547.117598597,NA,NA
"2014",NA,"Bertie",0,0,59,5190,37,NA,NA,20316,0,20316,20316,20316,NA,NA,0,0,0.290411498,25.546367395,182.122465052,NA,NA
"2014",NA,"Bladen",11,1,127,8656,74,NA,NA,34361,11,34361,34361,34361,NA,NA,32,9.090909091,0.369605076,25.191350659,215.360437706,NA,NA
"2014",NA,"Brunswick",22,2,616,31779,481,NA,NA,118305,22,118305,118305,118305,NA,NA,18.6,9.090909091,0.520688052,26.861924686,406.576222476,NA,NA
"2014",NA,"Buncombe",39,4,537,51207,863,NA,NA,249084,39,249084,249084,249084,NA,NA,15.7,10.256410256,0.215589921,20.55812497,346.469464117,NA,NA
"2014",NA,"Burke",28,2,271,21964,489,NA,NA,89296,28,89296,89296,89296,NA,NA,31.4,7.142857143,0.303485039,24.596846443,547.616914531,NA,NA
"2014",NA,"Cabarrus",26,1,656,44132,720,NA,NA,191680,26,191680,191680,191680,NA,NA,13.6,3.846153846,0.342237062,23.023789649,375.626043406,NA,NA
"2014",NA,"Caldwell",17,2,231,22422,349,NA,NA,81667,17,81667,81667,81667,NA,NA,20.8,11.764705882,0.282855988,27.455398141,427.345194509,NA,NA
"2014",NA,"Camden",0,0,40,1839,25,NA,NA,10278,0,10278,10278,10278,NA,NA,0,0,0.389180774,17.892586106,243.237984044,NA,NA
"2014",NA,"Carteret",19,5,396,16220,239,NA,NA,68629,19,68629,68629,68629,NA,NA,27.7,26.315789474,0.577015547,23.634323682,348.249282373,NA,NA
"2014",NA,"Caswell",1,0,49,3146,64,NA,NA,22807,1,22807,22807,22807,NA,NA,4.4,0,0.214846319,13.794010611,280.615600474,NA,NA
"2014",NA,"Catawba",31,4,560,40853,772,NA,NA,155085,31,155085,155085,155085,NA,NA,20,12.903225806,0.361092304,26.342328401,497.791533675,NA,NA
"2014",NA,"Chatham",8,1,155,9577,159,NA,NA,66669,8,66669,66669,66669,NA,NA,12,12.5,0.232491863,14.364997225,238.491652792,NA,NA
"2014",NA,"Cherokee",5,2,103,6722,195,NA,NA,27078,5,27078,27078,27078,NA,NA,18.5,40,0.380382598,24.824580841,720.141812542,NA,NA
